Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Feature_Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Oversampling,No sensitive,11,56,280,10,0.16417910447761194,0.5238095238095238,0.8096655328798186,0.1762114537444934
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Oversampling,Sensitive threshold,19,185,151,2,0.09313725490196079,0.9047619047619048,0.7767857142857143,0.06965174129353228
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Oversampling,Sensitive learning,9,34,302,12,0.20930232558139536,0.42857142857142855,0.6636904761904762,0.21956087824351309
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Undersampling,No sensitive,11,61,275,10,0.1527777777777778,0.5238095238095238,0.8125,0.1600556715379265
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Undersampling,Sensitive threshold,11,69,267,10,0.1375,0.5238095238095238,0.8059098639455783,0.1374438021836867
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Undersampling,Sensitive learning,9,37,299,12,0.1956521739130435,0.42857142857142855,0.6592261904761905,0.20439350525310435
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Smote,No sensitive,12,64,272,9,0.15789473684210525,0.5714285714285714,0.8172477324263039,0.17100868403473585
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Smote,Sensitive threshold,9,40,296,12,0.1836734693877551,0.42857142857142855,0.8145549886621315,0.1904761904761902
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,No selection,Smote,Sensitive learning,9,39,297,12,0.1875,0.42857142857142855,0.65625,0.19498607242339816
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,No sampling,No sensitive,7,12,324,14,0.3684210526315789,0.3333333333333333,0.7077664399092971,0.3115264797507792
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,No sampling,Sensitive threshold,4,5,331,17,0.4444444444444444,0.19047619047619047,0.7077664399092971,0.23983739837398346
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,No sampling,Sensitive learning,4,5,331,17,0.4444444444444444,0.19047619047619047,0.5877976190476191,0.23983739837398346
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Oversampling,No sensitive,10,49,287,11,0.1694915254237288,0.47619047619047616,0.715702947845805,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Oversampling,Sensitive threshold,10,57,279,11,0.14925373134328357,0.47619047619047616,0.721655328798186,0.1512481644640236
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Oversampling,Sensitive learning,7,12,324,14,0.3684210526315789,0.3333333333333333,0.6488095238095238,0.3115264797507792
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Undersampling,No sensitive,10,49,287,11,0.1694915254237288,0.47619047619047616,0.7038690476190477,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Undersampling,Sensitive threshold,10,49,287,11,0.1694915254237288,0.47619047619047616,0.6658871882086168,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Undersampling,Sensitive learning,7,14,322,14,0.3333333333333333,0.3333333333333333,0.6458333333333334,0.29166666666666635
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Smote,No sensitive,10,49,287,11,0.1694915254237288,0.47619047619047616,0.6915391156462585,0.17874396135265724
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Smote,Sensitive threshold,7,14,322,14,0.3333333333333333,0.3333333333333333,0.6913973922902494,0.29166666666666635
ZOOKEEPER,11,0.45484672742336374,0.04068002428658166,0.058823529411764705,Naive Bayes,CFS with Best First,Smote,Sensitive learning,7,14,322,14,0.3333333333333333,0.3333333333333333,0.6458333333333334,0.29166666666666635
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No selection,No sampling,No sensitive,3,1,333,20,0.75,0.13043478260869565,0.7625618328560271,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No selection,Oversampling,No sensitive,7,2,332,16,0.7777777777777778,0.30434782608695654,0.7671179380369696,0.4163487738419614
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No selection,Undersampling,Sensitive threshold,10,31,303,13,0.24390243902439024,0.43478260869565216,0.8333116375943764,0.25064402251693535
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No selection,Smote,No sensitive,8,2,332,15,0.8,0.34782608695652173,0.7918510804478001,0.4639166151400048
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,No selection,Smote,Sensitive threshold,8,2,332,15,0.8,0.34782608695652173,0.8564175995834418,0.4639166151400048
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,No sampling,No sensitive,1,0,334,22,1.0,0.043478260869565216,0.9066649310075501,0.07838535555034035
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Oversampling,No sensitive,2,2,332,21,0.5,0.08695652173913043,0.8329211142931529,0.13157059756742528
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,7,3,331,16,0.7,0.30434782608695654,0.8806300442593075,0.40084798162706453
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Undersampling,No sensitive,2,1,333,21,0.6666666666666666,0.08695652173913043,0.9073808903931267,0.14107611548556467
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,9,11,323,14,0.45,0.391304347826087,0.9011976047904192,0.3815397408357014
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Smote,No sensitive,3,1,333,20,0.75,0.13043478260869565,0.8586305649570425,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Random Forest,CFS with Best First,Smote,Sensitive threshold,1,0,334,22,1.0,0.043478260869565216,0.8303827128351992,0.07838535555034035
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,No sampling,No sensitive,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,No sampling,Sensitive threshold,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,No sampling,Sensitive learning,3,1,333,20,0.75,0.13043478260869565,0.5637203853163238,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Oversampling,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.6862145274668056,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Oversampling,Sensitive threshold,4,1,333,19,0.8,0.17391304347826086,0.49557406925279873,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Oversampling,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Undersampling,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.65022129653736,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Undersampling,Sensitive threshold,4,2,332,19,0.6666666666666666,0.17391304347826086,0.6112991408487373,0.25602857993450384
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Undersampling,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Smote,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.6820489455870867,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Smote,Sensitive threshold,4,1,333,19,0.8,0.17391304347826086,0.6052460296797709,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,No selection,Smote,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,No sampling,No sensitive,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,No sampling,Sensitive threshold,3,1,333,20,0.75,0.13043478260869565,0.6587477219474095,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,No sampling,Sensitive learning,3,1,333,20,0.75,0.13043478260869565,0.5637203853163238,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Oversampling,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.6303046081749545,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Oversampling,Sensitive threshold,4,1,333,19,0.8,0.17391304347826086,0.5339755272064567,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Oversampling,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Undersampling,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.65022129653736,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Undersampling,Sensitive threshold,7,3,331,16,0.7,0.30434782608695654,0.6818536839364748,0.40084798162706453
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Undersampling,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Smote,No sensitive,4,1,333,19,0.8,0.17391304347826086,0.6448190575370997,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Smote,Sensitive threshold,4,1,333,19,0.8,0.17391304347826086,0.5695131476178079,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,IBk,CFS with Best First,Smote,Sensitive learning,4,1,333,19,0.8,0.17391304347826086,0.5854595157511064,0.2688920745443367
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,No sampling,No sensitive,5,3,331,18,0.625,0.21739130434782608,0.7189533975527207,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,No sampling,Sensitive threshold,3,1,333,20,0.75,0.13043478260869565,0.7189533975527207,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,No sampling,Sensitive learning,3,1,333,20,0.75,0.13043478260869565,0.5637203853163238,0.20708619777895326
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Oversampling,No sensitive,8,8,326,15,0.5,0.34782608695652173,0.7219474095287686,0.37734132099795253
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Oversampling,Sensitive threshold,9,10,324,14,0.47368421052631576,0.391304347826087,0.7108825826607654,0.39320113314447624
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Oversampling,Sensitive learning,5,3,331,18,0.625,0.21739130434782608,0.6042046342098412,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Undersampling,No sensitive,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7275449101796407,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Undersampling,Sensitive threshold,9,9,325,14,0.5,0.391304347826087,0.7043738609737048,0.40538779057136665
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Undersampling,Sensitive learning,5,3,331,18,0.625,0.21739130434782608,0.6042046342098412,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Smote,No sensitive,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7177167404321791,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Smote,Sensitive threshold,5,4,330,18,0.5555555555555556,0.21739130434782608,0.7204504035407446,0.28664850136239783
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,No selection,Smote,Sensitive learning,5,3,331,18,0.625,0.21739130434782608,0.6042046342098412,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,No sampling,No sensitive,8,6,328,15,0.5714285714285714,0.34782608695652173,0.7189533975527207,0.4033426183844008
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,No sampling,Sensitive threshold,5,3,331,18,0.625,0.21739130434782608,0.7189533975527207,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,No sampling,Sensitive learning,5,3,331,18,0.625,0.21739130434782608,0.6042046342098412,0.2992803065707073
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Oversampling,No sensitive,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7261129914084874,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Oversampling,Sensitive threshold,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7319057537099714,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Oversampling,Sensitive learning,8,8,326,15,0.5,0.34782608695652173,0.6619369955740693,0.37734132099795253
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Undersampling,No sensitive,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7275449101796407,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Undersampling,Sensitive threshold,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7073027857328821,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Undersampling,Sensitive learning,8,7,327,15,0.5333333333333333,0.34782608695652173,0.6634340015620932,0.3900279589934761
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Smote,No sensitive,11,23,311,12,0.3235294117647059,0.4782608695652174,0.7199297058057798,0.3348416289592762
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Smote,Sensitive threshold,8,8,326,15,0.5,0.34782608695652173,0.7199297058057798,0.37734132099795253
ZOOKEEPER,12,0.504142502071251,0.04245412215831279,0.06442577030812324,Naive Bayes,CFS with Best First,Smote,Sensitive learning,8,8,326,15,0.5,0.34782608695652173,0.6619369955740693,0.37734132099795253
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,No sampling,No sensitive,3,12,346,30,0.2,0.09090909090909091,0.7086084306754697,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,No sampling,Sensitive learning,1,0,358,32,1.0,0.030303030303030304,0.5151515151515151,0.054127608104022285
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Oversampling,No sensitive,6,35,323,27,0.14634146341463414,0.18181818181818182,0.7250719485356357,0.07572060393472681
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Oversampling,Sensitive threshold,6,33,325,27,0.15384615384615385,0.18181818181818182,0.7050956492297275,0.08280553600750688
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Oversampling,Sensitive learning,4,23,335,29,0.14814814814814814,0.12121212121212122,0.5284831555781276,0.06209059876372415
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Undersampling,No sensitive,8,35,323,25,0.18604651162790697,0.24242424242424243,0.7691298459454884,0.12716719994047163
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Undersampling,Sensitive threshold,17,90,268,16,0.1588785046728972,0.5151515151515151,0.7590147282884713,0.13071018079617436
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Undersampling,Sensitive learning,5,31,327,28,0.1388888888888889,0.15151515151515152,0.5324614863721009,0.06235011990407675
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Smote,No sensitive,8,26,332,25,0.23529411764705882,0.24242424242424243,0.6952767902488572,0.16749467707594048
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Smote,Sensitive threshold,10,27,331,23,0.2702702702702703,0.30303030303030304,0.7523700694091755,0.21574133504492976
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,No selection,Smote,Sensitive learning,3,16,342,30,0.15789473684210525,0.09090909090909091,0.5231081767394616,0.05723870426669464
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,No sampling,No sensitive,8,10,348,25,0.4444444444444444,0.24242424242424243,0.648975791433892,0.27025009331840266
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,No sampling,Sensitive threshold,1,0,358,32,1.0,0.030303030303030304,0.6881242593533097,0.054127608104022285
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,No sampling,Sensitive learning,1,0,358,32,1.0,0.030303030303030304,0.5151515151515151,0.054127608104022285
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Oversampling,No sensitive,9,24,334,24,0.2727272727272727,0.2727272727272727,0.6441510072794989,0.20568816658202155
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,8,26,332,25,0.23529411764705882,0.24242424242424243,0.6452937193160657,0.16749467707594048
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Oversampling,Sensitive learning,5,21,337,28,0.19230769230769232,0.15151515151515152,0.5464279668190283,0.10274902823959153
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Undersampling,No sensitive,9,25,333,24,0.2647058823529412,0.2727272727272727,0.6636194345691553,0.20014194464158971
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,12,43,315,21,0.21818181818181817,0.36363636363636365,0.7824614863721009,0.18695171876015299
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Undersampling,Sensitive learning,3,20,338,30,0.13043478260869565,0.09090909090909091,0.5175215845606908,0.04063205417607263
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Smote,No sensitive,4,20,338,29,0.16666666666666666,0.12121212121212122,0.6256983240223464,0.07457856349321344
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Smote,Sensitive threshold,8,29,329,25,0.21621621621621623,0.24242424242424243,0.6419925512104283,0.15300064184852372
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Random Forest,CFS with Best First,Smote,Sensitive learning,3,19,339,30,0.13636363636363635,0.09090909090909091,0.5189182326053834,0.04458185807609822
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,No sampling,No sensitive,3,12,346,30,0.2,0.09090909090909091,0.643727780599289,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,No sampling,Sensitive threshold,3,8,350,30,0.2727272727272727,0.09090909090909091,0.6439817166074149,0.09831290205121992
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,No sampling,Sensitive learning,3,8,350,30,0.2727272727272727,0.09090909090909091,0.5342813610970035,0.09831290205121992
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Oversampling,No sensitive,7,40,318,26,0.14893617021276595,0.21212121212121213,0.6845268325715254,0.08417914685215382
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Oversampling,Sensitive threshold,7,39,319,26,0.15217391304347827,0.21212121212121213,0.5826561706449974,0.08753096614368279
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Oversampling,Sensitive learning,7,35,323,26,0.16666666666666666,0.21212121212121213,0.5571779244963603,0.10175874665762831
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Undersampling,No sensitive,7,40,318,26,0.14893617021276595,0.21212121212121213,0.6922295581513459,0.08417914685215382
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Undersampling,Sensitive threshold,18,103,255,15,0.1487603305785124,0.5454545454545454,0.6895632300660234,0.11660412039519047
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Undersampling,Sensitive learning,6,33,325,27,0.15384615384615385,0.18181818181818182,0.5448197054342305,0.08280553600750688
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Smote,No sensitive,6,28,330,27,0.17647058823529413,0.18181818181818182,0.6665396986626037,0.102200141944642
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Smote,Sensitive threshold,10,29,329,23,0.2564102564102564,0.30303030303030304,0.6933299475198916,0.20509813120650608
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,No selection,Smote,Sensitive learning,6,28,330,27,0.17647058823529413,0.18181818181818182,0.5518029456576943,0.102200141944642
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,No sampling,No sensitive,3,12,346,30,0.2,0.09090909090909091,0.6456746233282546,0.07627404657441836
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,No sampling,Sensitive threshold,3,8,350,30,0.2727272727272727,0.09090909090909091,0.6459708820044016,0.09831290205121992
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,No sampling,Sensitive learning,3,8,350,30,0.2727272727272727,0.09090909090909091,0.5342813610970035,0.09831290205121992
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Oversampling,No sensitive,7,43,315,26,0.14,0.21212121212121213,0.7364144235652615,0.07457208520563878
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Oversampling,Sensitive threshold,10,42,316,23,0.19230769230769232,0.30303030303030304,0.6902827154223802,0.1472334999832231
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Oversampling,Sensitive learning,6,34,324,27,0.15,0.18181818181818182,0.5434230573895379,0.0792186233254837
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Undersampling,No sensitive,7,41,317,26,0.14583333333333334,0.21212121212121213,0.6872354833248688,0.08090376451601587
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Undersampling,Sensitive threshold,18,78,280,15,0.1875,0.5454545454545454,0.7205011003893685,0.17549826542412086
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Undersampling,Sensitive learning,6,34,324,27,0.15,0.18181818181818182,0.5434230573895379,0.0792186233254837
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Smote,No sensitive,5,29,329,28,0.14705882352941177,0.15151515151515152,0.6734806162180463,0.06955287437899275
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Smote,Sensitive threshold,9,37,321,24,0.1956521739130435,0.2727272727272727,0.6876163873370578,0.1436829066886867
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,IBk,CFS with Best First,Smote,Sensitive learning,5,29,329,28,0.14705882352941177,0.15151515151515152,0.5352547824614864,0.06955287437899275
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No selection,No sampling,No sensitive,6,5,353,27,0.5454545454545454,0.18181818181818182,0.7004824784154393,0.24068454909576453
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No selection,No sampling,Sensitive threshold,4,2,356,29,0.6666666666666666,0.12121212121212122,0.7004824784154393,0.18393590520433561
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No selection,No sampling,Sensitive learning,4,2,356,29,0.6666666666666666,0.12121212121212122,0.5578127645166752,0.18393590520433561
ZOOKEEPER,13,0.5534382767191384,0.04441117764471058,0.08439897698209718,Naive Bayes,No selection,Oversampling,No sensitive,11,11,347,22,0.5,0.3333333333333333,0.7025986118164889,0.35655512890839286
