Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,Feature_Selection,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,IBk,No sampling,Wrapper with Best First,0,1,141,447,0.0,0.0,0.4895232693701358,-0.003399523914547959
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,IBk,Oversampling,Wrapper with Best First,2,1,141,445,0.6666666666666666,0.0044742729306487695,0.4938321202382078,-0.0012425295767776764
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,IBk,Undersampling,Wrapper with Best First,0,1,141,447,0.0,0.0,0.4939817878186344,-0.003399523914547959
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,No sampling,No selection,41,0,142,406,1.0,0.09172259507829977,0.6718577685351482,0.046431505155954685
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Oversampling,No selection,51,1,141,396,0.9807692307692307,0.11409395973154363,0.6785928096543467,0.05492617905368546
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Undersampling,No selection,52,1,141,395,0.9811320754716981,0.116331096196868,0.6780098938147903,0.05614321902896591
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Smote,No selection,59,1,141,388,0.9833333333333333,0.1319910514541387,0.6742918360273498,0.06474734981610963
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,No sampling,CFS with Best First,1,0,142,446,1.0,0.0022371364653243847,0.5353609351860604,0.0010799382457848134
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Oversampling,CFS with Best First,4,1,141,443,0.8,0.008948545861297539,0.5152818476856665,9.245180663055248E-4
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Undersampling,CFS with Best First,1,0,142,446,1.0,0.0022371364653243847,0.5425607335286889,0.0010799382457848134
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Smote,CFS with Best First,2,1,141,445,0.6666666666666666,0.0044742729306487695,0.5386772536786716,-0.0012425295767776764
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,No sampling,Wrapper with Best First,16,0,142,431,1.0,0.035794183445190156,0.672842423669534,0.017584935159421517
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Oversampling,Wrapper with Best First,24,1,141,423,0.96,0.053691275167785234,0.6810977723162239,0.023163757832729642
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Undersampling,Wrapper with Best First,24,1,141,423,0.96,0.053691275167785234,0.6774978731449097,0.023163757832729642
ZOOKEEPER,4,0.45656370656370654,0.19027484143763213,0.7589134125636672,Naive Bayes,Smote,Wrapper with Best First,24,1,141,423,0.96,0.053691275167785234,0.675323754608186,0.023163757832729642
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,No sampling,No selection,250,76,63,57,0.7668711656441718,0.8143322475570033,0.7076254306001453,0.2779657715996788
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Oversampling,No selection,257,90,49,50,0.7406340057636888,0.8371335504885994,0.6971269889625759,0.20586065678019996
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Undersampling,No selection,259,86,53,48,0.7507246376811594,0.8436482084690554,0.6973964802099688,0.24312960664623498
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Smote,No selection,253,81,58,54,0.7574850299401198,0.8241042345276873,0.712769198322124,0.25491894567504025
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,No sampling,CFS with Best First,263,85,54,44,0.7557471264367817,0.8566775244299675,0.7386403580718487,0.2666904585893091
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Oversampling,CFS with Best First,273,98,41,34,0.7358490566037735,0.8892508143322475,0.6767862582897851,0.21076762206075558
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Undersampling,CFS with Best First,273,102,37,34,0.728,0.8892508143322475,0.687472172099454,0.17945943021022162
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Random Forest,Smote,CFS with Best First,268,98,41,39,0.73224043715847,0.8729641693811075,0.6786492630000235,0.18999390195402607
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,No sampling,No selection,225,54,85,82,0.8064516129032258,0.7328990228013029,0.7074145244065334,0.32641865630205436
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Oversampling,No selection,255,82,57,52,0.7566765578635015,0.8306188925081434,0.6613432381130926,0.2557965780888104
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Undersampling,No selection,254,77,62,53,0.7673716012084593,0.8273615635179153,0.6850936189159421,0.2869616548195883
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Smote,No selection,250,72,67,57,0.7763975155279503,0.8143322475570033,0.6902842546809458,0.3053630502499216
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,No sampling,CFS with Best First,245,65,74,62,0.7903225806451613,0.7980456026058632,0.7372577508026152,0.3323825463803303
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Oversampling,CFS with Best First,274,99,40,33,0.7345844504021448,0.8925081433224755,0.6839102008295643,0.20719653101349356
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Undersampling,CFS with Best First,267,95,44,40,0.7375690607734806,0.8697068403908795,0.6836641436036839,0.20886658082148582
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,IBk,Smote,CFS with Best First,265,95,44,42,0.7361111111111112,0.8631921824104235,0.67379842054695,0.20067502158499245
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Naive Bayes,No sampling,No selection,1,0,139,306,1.0,0.003257328990228013,0.4949031003210461,0.0020328473024555293
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Naive Bayes,No sampling,CFS with Best First,307,139,0,0,0.6883408071748879,1.0,0.5402127809153329,0.0
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Naive Bayes,Oversampling,CFS with Best First,307,139,0,0,0.6883408071748879,1.0,0.5338035760316828,0.0
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Naive Bayes,Undersampling,CFS with Best First,307,139,0,0,0.6883408071748879,1.0,0.532784196095892,0.0
ZOOKEEPER,5,0.646074646074646,0.3570717131474104,0.6883408071748879,Naive Bayes,Smote,CFS with Best First,307,139,0,0,0.6883408071748879,1.0,0.5334403486982401,0.0
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,No sampling,No selection,380,107,74,93,0.7802874743326489,0.8033826638477801,0.6825306904325278,0.21741315559597466
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Oversampling,No selection,373,113,68,100,0.7674897119341564,0.7885835095137421,0.6597888171188955,0.16799856656513154
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Undersampling,No selection,396,121,60,77,0.7659574468085106,0.8372093023255814,0.6864436475768867,0.18238644256146694
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Smote,No selection,385,119,62,88,0.7638888888888888,0.813953488372093,0.6873956058075292,0.16522993821451035
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,No sampling,CFS with Best First,397,103,78,76,0.794,0.8393234672304439,0.7275063366544801,0.28330741634117385
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Oversampling,CFS with Best First,382,107,74,91,0.7811860940695297,0.8076109936575053,0.6843294826720241,0.22252242515940776
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Undersampling,CFS with Best First,392,111,70,81,0.7793240556660039,0.828752642706131,0.6859589081097497,0.2271121342311621
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Random Forest,Smote,CFS with Best First,385,108,73,88,0.7809330628803245,0.813953488372093,0.6843937252520061,0.2249404423590872
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,No sampling,No selection,341,83,98,132,0.8042452830188679,0.7209302325581395,0.6743426816020931,0.242133517306801
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Oversampling,No selection,366,85,96,107,0.811529933481153,0.773784355179704,0.6791199934589374,0.2931719673515339
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Undersampling,No selection,381,89,92,92,0.8106382978723404,0.8054968287526427,0.70326936329763,0.31218695889646847
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Smote,No selection,367,88,93,106,0.8065934065934066,0.7758985200845666,0.7021188370924977,0.28108248999897995
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,No sampling,CFS with Best First,347,70,111,126,0.8321342925659473,0.733615221987315,0.7146753413617091,0.31663627930780786
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Oversampling,CFS with Best First,375,100,81,98,0.7894736842105263,0.7928118393234672,0.658188592853889,0.24114813469134228
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Undersampling,CFS with Best First,384,108,73,89,0.7804878048780488,0.8118393234672304,0.6611963136439559,0.222359033788433
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,IBk,Smote,CFS with Best First,369,102,79,104,0.7834394904458599,0.7801268498942917,0.6588485393573406,0.21585472324078925
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,No sampling,No selection,3,5,176,470,0.375,0.006342494714587738,0.49734269328256225,-0.011869474863683425
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Oversampling,No selection,9,17,164,464,0.34615384615384615,0.019027484143763214,0.49581839206662537,-0.04249875724937859
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Undersampling,No selection,3,4,177,470,0.42857142857142855,0.006342494714587738,0.5026047446065434,-0.00877975125122845
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Smote,No selection,5,5,176,468,0.5,0.010570824524312896,0.4932078072255382,-0.009529341887984506
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,No sampling,CFS with Best First,473,181,0,0,0.7232415902140673,1.0,0.5772020604347471,0.0
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Oversampling,CFS with Best First,473,181,0,0,0.7232415902140673,1.0,0.5542440984429935,0.0
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Undersampling,CFS with Best First,473,181,0,0,0.7232415902140673,1.0,0.5798827280903601,0.0
ZOOKEEPER,6,0.7895752895752896,0.4172779136104319,0.7232415902140673,Naive Bayes,Smote,CFS with Best First,473,181,0,0,0.7232415902140673,1.0,0.579403828857767,0.0
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,Random Forest,Oversampling,CFS with Best First,0,1,226,1,0.0,0.0,0.4977973568281938,-0.004405286343609087
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,IBk,No sampling,No selection,0,2,225,1,0.0,0.0,0.5837004405286343,-0.005882352941180664
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,IBk,Oversampling,No selection,0,2,225,1,0.0,0.0,0.8942731277533039,-0.005882352941180664
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,IBk,Undersampling,No selection,0,2,225,1,0.0,0.0,0.6387665198237885,-0.005882352941180664
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,IBk,Smote,No selection,0,2,225,1,0.0,0.0,0.6321585903083701,-0.005882352941180664
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,IBk,Oversampling,CFS with Best First,0,1,226,1,0.0,0.0,0.8546255506607929,-0.004405286343609087
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,Naive Bayes,No sampling,CFS with Best First,1,0,227,0,1.0,1.0,1.0,1.0
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,Naive Bayes,Undersampling,CFS with Best First,1,0,227,0,1.0,1.0,1.0,1.0
ZOOKEEPER,2,0.05260977630488815,0.005249343832020997,0.0043859649122807015,Naive Bayes,Smote,CFS with Best First,1,0,227,0,1.0,1.0,1.0,1.0
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Random Forest,No sampling,CFS with Best First,1,0,226,1,1.0,0.5,0.7466814159292036,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Random Forest,Oversampling,CFS with Best First,1,0,226,1,1.0,0.5,0.75,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Random Forest,Undersampling,CFS with Best First,1,0,226,1,1.0,0.5,0.7466814159292036,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Random Forest,Smote,CFS with Best First,1,0,226,1,1.0,0.5,0.75,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,IBk,No sampling,CFS with Best First,1,0,226,1,1.0,0.5,0.8595132743362832,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,IBk,Oversampling,CFS with Best First,1,0,226,1,1.0,0.5,0.9811946902654868,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,IBk,Undersampling,CFS with Best First,1,0,226,1,1.0,0.5,0.9457964601769911,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,IBk,Smote,CFS with Best First,1,0,226,1,1.0,0.5,0.9446902654867256,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Oversampling,No selection,1,0,226,1,1.0,0.5,0.9756637168141593,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Undersampling,No selection,1,0,226,1,1.0,0.5,0.9723451327433629,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Smote,No selection,1,0,226,1,1.0,0.5,0.9734513274336283,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,No sampling,CFS with Best First,1,0,226,1,1.0,0.5,0.9778761061946902,0.6647058823529398
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Oversampling,CFS with Best First,1,1,225,1,0.5,0.5,0.9778761061946902,0.4955752212389349
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Undersampling,CFS with Best First,1,1,225,1,0.5,0.5,0.9789823008849557,0.4955752212389349
ZOOKEEPER,3,0.08409279204639603,0.0049261083743842365,0.008771929824561403,Naive Bayes,Smote,CFS with Best First,1,1,225,1,0.5,0.5,0.9778761061946902,0.4955752212389349
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Random Forest,No sampling,CFS with Best First,0,1,275,2,0.0,0.0,0.4927536231884058,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Random Forest,Oversampling,CFS with Best First,0,1,275,2,0.0,0.0,0.7336956521739131,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Random Forest,Undersampling,CFS with Best First,0,1,275,2,0.0,0.0,0.7373188405797102,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Random Forest,Smote,CFS with Best First,0,1,275,2,0.0,0.0,0.4963768115942029,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,IBk,No sampling,CFS with Best First,0,1,275,2,0.0,0.0,0.8442028985507246,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,IBk,Oversampling,CFS with Best First,0,1,275,2,0.0,0.0,0.9311594202898551,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,IBk,Undersampling,CFS with Best First,0,1,275,2,0.0,0.0,0.8686594202898551,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,IBk,Smote,CFS with Best First,0,1,275,2,0.0,0.0,0.7998188405797102,-0.004819277108441756
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,No sampling,No selection,1,5,271,1,0.16666666666666666,0.5,0.9746376811594203,0.24181818181818188
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Oversampling,No selection,1,10,266,1,0.09090909090909091,0.5,0.9728260869565217,0.14341736694677895
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Undersampling,No selection,1,9,267,1,0.1,0.5,0.9710144927536232,0.1565533980582521
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Smote,No selection,1,9,267,1,0.1,0.5,0.9728260869565217,0.1565533980582521
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,No sampling,CFS with Best First,1,9,267,1,0.1,0.5,0.9782608695652174,0.1565533980582521
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Oversampling,CFS with Best First,2,16,260,0,0.1111111111111111,1.0,0.9782608695652174,0.18950437317784297
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Undersampling,CFS with Best First,2,16,260,0,0.1111111111111111,1.0,0.9782608695652174,0.18950437317784297
ZOOKEEPER,4,0.1155758077879039,0.005973715651135006,0.007194244604316547,Naive Bayes,Smote,CFS with Best First,2,16,260,0,0.1111111111111111,1.0,0.9782608695652174,0.18950437317784297
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,Smote,No selection,0,1,268,12,0.0,0.0,0.6081164807930607,-0.006613392119040497
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,No sampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.6184944237918215,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,Oversampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.618184634448575,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,Undersampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.6614002478314746,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,Smote,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.6188042131350682,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,No sampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.8745353159851301,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,Oversampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.8229553903345725,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,Undersampling,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.8519206939281289,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,Smote,CFS with Best First,2,0,269,10,1.0,0.16666666666666666,0.8562577447335812,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No sampling,No selection,1,3,266,11,0.25,0.08333333333333333,0.8615241635687733,0.1059090909090923
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Oversampling,No selection,2,7,262,10,0.2222222222222222,0.16666666666666666,0.8627633209417596,0.1597185576077392
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Undersampling,No selection,2,8,261,10,0.2,0.16666666666666666,0.8632280049566295,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Smote,No selection,2,8,261,10,0.2,0.16666666666666666,0.8635377942998761,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No sampling,CFS with Best First,2,8,261,10,0.2,0.16666666666666666,0.8592007434944238,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Oversampling,CFS with Best First,6,14,255,6,0.3,0.5,0.8593556381660471,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Undersampling,CFS with Best First,6,14,255,6,0.3,0.5,0.86090458488228,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,Smote,CFS with Best First,6,14,255,6,0.3,0.5,0.8607496902106567,0.33975563909774464
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No sampling,No selection,2,0,271,10,1.0,0.16666666666666666,0.9721709717097171,0.27695452222789957
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Oversampling,No selection,8,8,263,4,0.5,0.6666666666666666,0.9571033210332104,0.5496021220159152
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Undersampling,No selection,8,7,264,4,0.5333333333333333,0.6666666666666666,0.948339483394834,0.5724488394451305
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Smote,No selection,8,3,268,4,0.7272727272727273,0.6666666666666666,0.9669434194341944,0.6827862289831871
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No sampling,CFS with Best First,10,0,271,2,1.0,0.8333333333333334,0.9995387453874539,0.9054460407617768
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Oversampling,CFS with Best First,12,8,263,0,0.6,1.0,0.9918511685116851,0.7360074626865672
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Undersampling,CFS with Best First,12,8,263,0,0.6,1.0,0.9918511685116851,0.7360074626865672
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,Smote,CFS with Best First,12,7,264,0,0.631578947368421,1.0,0.9898523985239852,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No sampling,No selection,7,4,267,5,0.6363636363636364,0.5833333333333334,0.894680196801968,0.5921537229783825
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Oversampling,No selection,9,11,260,3,0.45,0.75,0.9431119311193112,0.5380130597014922
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Undersampling,No selection,8,11,260,4,0.42105263157894735,0.6666666666666666,0.9059040590405905,0.4895996152458814
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Smote,No selection,8,6,265,4,0.5714285714285714,0.6666666666666666,0.9111316113161132,0.59698091711763
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No sampling,CFS with Best First,11,0,271,1,1.0,0.9166666666666666,0.9998462484624846,0.9546837469975977
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Oversampling,CFS with Best First,12,7,264,0,0.631578947368421,1.0,0.9893911439114391,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Undersampling,CFS with Best First,12,7,264,0,0.631578947368421,1.0,0.9900061500615006,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,Smote,CFS with Best First,12,7,264,0,0.631578947368421,1.0,0.9900061500615006,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No sampling,No selection,2,6,265,10,0.25,0.16666666666666666,0.7712177121771218,0.17190929041697162
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Oversampling,No selection,4,10,261,8,0.2857142857142857,0.3333333333333333,0.8131918819188192,0.2745656508117345
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Undersampling,No selection,5,11,260,7,0.3125,0.4166666666666667,0.8070418204182042,0.3244031830238722
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Smote,No selection,5,11,260,7,0.3125,0.4166666666666667,0.7498462484624846,0.3244031830238722
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No sampling,CFS with Best First,4,8,263,8,0.3333333333333333,0.3333333333333333,0.8593173431734318,0.30381303813038146
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Oversampling,CFS with Best First,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8594710947109471,0.16662204850886111
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Undersampling,CFS with Best First,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8605473554735548,0.16662204850886111
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,Smote,CFS with Best First,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8599323493234933,0.16662204850886111
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No sampling,No selection,5,7,322,13,0.4166666666666667,0.2777777777777778,0.8590847686592368,0.3044698336339945
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Oversampling,No selection,8,16,313,10,0.3333333333333333,0.4444444444444444,0.8524147247551502,0.3419401896425971
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Undersampling,No selection,8,17,312,10,0.32,0.4444444444444444,0.8613644039175954,0.3317880322373581
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,Smote,No selection,6,17,312,12,0.2608695652173913,0.3333333333333333,0.849290780141844,0.24897380401522462
